f1_score,family,pid,num_gaps,seq_len,method,pid_bin
0.22875816993464052,1579,0.1684981684981685,34,273,peint,0.2
0.7228464419475654,15825,0.20249221183800623,56,321,classical,0.2
0.6114180478821362,15825,0.20249221183800623,56,321,peint,0.2
1.0,15840,0.5714285714285714,1,21,classical,0.6
0.9743589743589743,15840,0.5714285714285714,1,21,peint,0.6
1.0,15845,0.4745762711864407,3,59,classical,0.5
0.9298245614035087,15845,0.4745762711864407,3,59,peint,0.5
1.0,15866,0.7307692307692307,0,78,classical,0.7
1.0,15866,0.7307692307692307,0,78,peint,0.7
0.7480916030534351,15886,0.19718309859154928,6,71,classical,0.2
0.4754098360655738,15886,0.19718309859154928,6,71,peint,0.2
0.8681672025723471,15889,0.2640449438202247,23,178,classical,0.3
0.6416382252559727,15889,0.2640449438202247,23,178,peint,0.3
0.6477272727272727,15936,0.1976190476190476,77,420,classical,0.2
0.5584415584415585,15936,0.1976190476190476,77,420,peint,0.2
0.26119402985074625,15941,0.13253012048192772,52,332,classical,0.1
0.029325513196480937,15941,0.13253012048192772,52,332,peint,0.1
0.7058823529411765,16000,0.14285714285714285,41,126,classical,0.1
0.4605263157894737,16000,0.14285714285714285,41,126,peint,0.1
0.8860759493670887,161,0.36585365853658536,2,82,classical,0.4
0.7549668874172185,161,0.36585365853658536,2,82,peint,0.4
0.5377107364685004,16183,0.20405576679340937,249,789,classical,0.2
0.3573200992555831,16183,0.20405576679340937,249,789,peint,0.2
0.8396226415094339,16189,0.25225225225225223,9,222,classical,0.3
0.8411214953271028,16189,0.25225225225225223,9,222,peint,0.3
1.0,162,0.33613445378151263,0,119,classical,0.3
0.9626556016597511,162,0.33613445378151263,0,119,peint,0.3
0.6055045871559633,16211,0.26229508196721313,4,61,classical,0.3
0.6727272727272728,16211,0.26229508196721313,4,61,peint,0.3
0.888888888888889,16234,0.40229885057471265,5,87,classical,0.4
0.7380952380952381,16234,0.40229885057471265,5,87,peint,0.4
0.8314606741573033,16250,0.23214285714285715,61,280,classical,0.2
0.7586206896551723,16250,0.23214285714285715,61,280,peint,0.2
1.0,16259,0.225,0,40,classical,0.2
1.0,16259,0.225,0,40,peint,0.2
0.5317919075144507,16271,0.14414414414414414,25,111,classical,0.1
0.5526315789473685,16271,0.14414414414414414,25,111,peint,0.1
0.7136563876651983,16275,0.20967741935483872,11,124,classical,0.2
0.5630252100840336,16275,0.20967741935483872,11,124,peint,0.2
0.9514866979655712,16285,0.6988636363636364,38,352,classical,0.7
0.8789808917197452,16285,0.6988636363636364,38,352,peint,0.7
0.9813084112149533,16287,0.6403508771929824,7,114,classical,0.6
0.847926267281106,16287,0.6403508771929824,7,114,peint,0.6
0.9767441860465116,16315,0.3404255319148936,4,47,classical,0.3
0.4615384615384615,16315,0.3404255319148936,4,47,peint,0.3
0.3109404990403071,16334,0.18507462686567164,76,335,classical,0.2
0.28368794326241137,16334,0.18507462686567164,76,335,peint,0.2
0.6930693069306931,16339,0.33236994219653176,48,346,classical,0.3
0.6429840142095914,16339,0.33236994219653176,48,346,peint,0.3
0.8774834437086092,16341,0.43312101910828027,11,314,classical,0.4
0.7999999999999999,16341,0.43312101910828027,11,314,peint,0.4
0.7537091988130563,16368,0.6263157894736842,21,190,classical,0.6
0.6983050847457627,16368,0.6263157894736842,21,190,peint,0.6
0.7730220492866406,16375,0.25,27,412,classical,0.2
0.6458333333333334,16375,0.25,27,412,peint,0.2
0.7458563535911601,16395,0.4166666666666667,17,204,classical,0.4
0.6363636363636364,16395,0.4166666666666667,17,204,peint,0.4
0.9389067524115756,16480,0.331306990881459,18,329,classical,0.3
0.8870703764320785,16480,0.331306990881459,18,329,peint,0.3
1.0,16488,0.6949152542372882,1,177,classical,0.7
0.9801699716713881,16488,0.6949152542372882,1,177,peint,0.7
0.42290748898678404,16493,0.1282051282051282,0,117,classical,0.1
0.5855855855855856,16493,0.1282051282051282,0,117,peint,0.1
0.4956521739130435,16530,0.1323529411764706,21,136,classical,0.1
0.6074766355140188,16530,0.1323529411764706,21,136,peint,0.1
0.9139551699204627,16534,0.4325032765399738,68,763,classical,0.4
0.7842543527630582,16534,0.4325032765399738,68,763,peint,0.4
0.7344632768361581,16552,0.37254901960784315,10,102,classical,0.4
0.5508982035928144,16552,0.37254901960784315,10,102,peint,0.4
0.9576642335766422,16556,0.4918032786885246,27,366,classical,0.5
0.8851063829787233,16556,0.4918032786885246,27,366,peint,0.5
0.8579088471849866,16609,0.32038834951456313,21,206,classical,0.3
0.7238605898123324,16609,0.32038834951456313,21,206,peint,0.3
0.8184523809523809,1661,0.32320441988950277,28,362,classical,0.3
0.7667161961367013,1661,0.32320441988950277,28,362,peint,0.3
0.8965517241379312,16628,0.3582089552238806,3,134,classical,0.4
0.9358490566037737,16628,0.3582089552238806,3,134,peint,0.4
0.5641025641025641,16629,0.16666666666666666,21,120,classical,0.2
0.45833333333333337,16629,0.16666666666666666,21,120,peint,0.2
0.9402173913043478,16672,0.45263157894736844,6,190,classical,0.5
0.8579088471849866,16672,0.45263157894736844,6,190,peint,0.5
0.8159203980099502,16679,0.19848771266540643,17,529,classical,0.2
0.5928270042194093,16679,0.19848771266540643,17,529,peint,0.2
0.9863636363636363,1668,0.6468085106382979,15,235,classical,0.6
0.9119638826185101,1668,0.6468085106382979,15,235,peint,0.6
0.8651685393258428,16714,0.1368421052631579,6,95,classical,0.1
0.30864197530864196,16714,0.1368421052631579,6,95,peint,0.1
1.0,16739,0.3548387096774194,2,93,classical,0.4
0.967391304347826,16739,0.3548387096774194,2,93,peint,0.4
0.5989304812834224,16744,0.1694915254237288,26,118,classical,0.2
0.6054054054054054,16744,0.1694915254237288,26,118,peint,0.2
0.9655172413793104,16758,0.488,9,125,classical,0.5
0.8270042194092827,16758,0.488,9,125,peint,0.5
0.989010989010989,16843,0.5108695652173914,1,92,classical,0.5
0.989010989010989,16843,0.5108695652173914,1,92,peint,0.5
0.7782805429864253,16896,0.25753424657534246,29,365,classical,0.3
0.6834319526627219,16896,0.25753424657534246,29,365,peint,0.3
0.8444444444444444,16902,0.25,19,64,classical,0.2
0.723404255319149,16902,0.25,19,64,peint,0.2
0.0,16936,0.11330049261083744,66,203,classical,0.1
0.03571428571428571,16936,0.11330049261083744,66,203,peint,0.1
0.8663594470046083,17009,0.17117117117117117,1,111,classical,0.2
0.7326732673267325,17009,0.17117117117117117,1,111,peint,0.2
0.8504983388704319,17025,0.36875,10,160,classical,0.4
0.8494983277591973,17025,0.36875,10,160,peint,0.4
1.0,17030,0.4666666666666667,0,30,classical,0.5
0.9666666666666667,17030,0.4666666666666667,0,30,peint,0.5
0.8962472406181016,1708,0.3879003558718861,53,281,classical,0.4
0.6497890295358649,1708,0.3879003558718861,53,281,peint,0.4
0.7887323943661971,17086,0.21929824561403508,4,114,classical,0.2
0.8672566371681416,17086,0.21929824561403508,4,114,peint,0.2
0.35999999999999993,17174,0.1511627906976744,8,86,classical,0.2
0.47482014388489213,17174,0.1511627906976744,8,86,peint,0.2
0.8936170212765958,17188,0.41729323308270677,55,266,classical,0.4
0.9121140142517814,17188,0.41729323308270677,55,266,peint,0.4
0.8964803312629399,17193,0.3659491193737769,28,511,classical,0.4
0.7959390862944162,17193,0.3659491193737769,28,511,peint,0.4
0.9803921568627451,17198,0.3220338983050847,8,59,classical,0.3
0.8712871287128714,17198,0.3220338983050847,8,59,peint,0.3
0.9642857142857144,17215,0.23076923076923078,6,117,classical,0.2
0.9196428571428571,17215,0.23076923076923078,6,117,peint,0.2
1.0,17218,0.45,1,40,classical,0.4
0.4918032786885246,17218,0.45,1,40,peint,0.4
0.7183098591549296,17351,0.3475609756097561,22,164,classical,0.3
0.6268656716417911,17351,0.3475609756097561,22,164,peint,0.3
1.0,17410,0.5100671140939598,0,149,classical,0.5
1.0,17410,0.5100671140939598,0,149,peint,0.5
0.5229591836734693,17431,0.14221218961625282,37,443,classical,0.1
0.15841584158415842,17431,0.14221218961625282,37,443,peint,0.1
0.3876923076923077,17471,0.1417624521072797,100,261,classical,0.1
0.2827586206896551,17471,0.1417624521072797,100,261,peint,0.1
0.8399999999999999,17514,0.28846153846153844,2,52,classical,0.3
0.6728971962616822,17514,0.28846153846153844,2,52,peint,0.3
1.0,17585,0.3384615384615385,0,130,classical,0.3
0.9389312977099236,17585,0.3384615384615385,0,130,peint,0.3
0.9937888198757764,17592,0.41839762611275966,15,337,classical,0.4
0.902627511591963,17592,0.41839762611275966,15,337,peint,0.4
0.6493506493506495,17604,0.42857142857142855,4,42,classical,0.4
0.5384615384615385,17604,0.42857142857142855,4,42,peint,0.4
1.0,17609,0.24561403508771928,6,57,classical,0.2
0.92,17609,0.24561403508771928,6,57,peint,0.2
0.24528301886792453,17694,0.19834710743801653,15,121,classical,0.2
0.8071748878923767,17694,0.19834710743801653,15,121,peint,0.2
0.8391608391608392,1778,0.2988505747126437,17,87,classical,0.3
0.6875000000000001,1778,0.2988505747126437,17,87,peint,0.3
0.7980769230769231,17792,0.28688524590163933,18,122,classical,0.3
0.6440677966101696,17792,0.28688524590163933,18,122,peint,0.3
0.0,17815,0.11851851851851852,27,135,classical,0.1
0.16352201257861634,17815,0.11851851851851852,27,135,peint,0.1
1.0,17863,0.36065573770491804,1,61,classical,0.4
1.0,17863,0.36065573770491804,1,61,peint,0.4
0.9375,17888,0.3333333333333333,1,33,classical,0.3
0.7352941176470588,17888,0.3333333333333333,1,33,peint,0.3
0.8928571428571429,17906,0.33146067415730335,10,178,classical,0.3
0.8470588235294119,17906,0.33146067415730335,10,178,peint,0.3
0.9595588235294118,17927,0.4875444839857651,9,281,classical,0.5
0.9560439560439561,17927,0.4875444839857651,9,281,peint,0.5
0.2555282555282555,17973,0.09824561403508772,84,285,classical,0.1
0.009174311926605503,17973,0.09824561403508772,84,285,peint,0.1
0.9221556886227544,17981,0.5291828793774319,8,257,classical,0.5
0.8663967611336032,17981,0.5291828793774319,8,257,peint,0.5
0.9629629629629629,18023,0.43636363636363634,2,110,classical,0.4
0.9289099526066351,18023,0.43636363636363634,2,110,peint,0.4
0.673773987206823,1803,0.16621253405994552,157,367,classical,0.2
0.5749486652977412,1803,0.16621253405994552,157,367,peint,0.2
0.861111111111111,18031,0.3951612903225806,17,124,classical,0.4
0.7657657657657658,18031,0.3951612903225806,17,124,peint,0.4
0.6419753086419753,18054,0.24161073825503357,27,149,classical,0.2
0.5799256505576208,18054,0.24161073825503357,27,149,peint,0.2
0.7692307692307693,18111,0.3010752688172043,15,93,classical,0.3
0.5874999999999999,18111,0.3010752688172043,15,93,peint,0.3
1.0,18144,0.16822429906542055,3,107,classical,0.2
0.7777777777777779,18144,0.16822429906542055,3,107,peint,0.2
0.7209612817089452,18206,0.24425887265135698,115,479,classical,0.2
0.6263237518910741,18206,0.24425887265135698,115,479,peint,0.2
0.8571428571428571,18260,0.5,9,44,classical,0.5
0.6585365853658536,18260,0.5,9,44,peint,0.5
0.6853582554517134,18283,0.21578947368421053,31,190,classical,0.2
0.20087336244541484,18283,0.21578947368421053,31,190,peint,0.2
0.8926553672316383,18308,0.4157303370786517,0,89,classical,0.4
0.945054945054945,18308,0.4157303370786517,0,89,peint,0.4
0.9363057324840764,18319,0.39263803680981596,5,163,classical,0.4
0.9153605015673981,18319,0.39263803680981596,5,163,peint,0.4
0.9832214765100671,18343,0.5666666666666667,2,300,classical,0.6
0.9644670050761421,18343,0.5666666666666667,2,300,peint,0.6
0.9733333333333334,18429,0.46405228758169936,3,153,classical,0.5
0.8469055374592834,18429,0.46405228758169936,3,153,peint,0.5
0.8524590163934426,18522,0.5645161290322581,0,62,classical,0.6
0.7580645161290323,18522,0.5645161290322581,0,62,peint,0.6
0.9344870210135969,18557,0.3840749414519906,21,427,classical,0.4
0.7750611246943765,18557,0.3840749414519906,21,427,peint,0.4
0.9814126394052044,18573,0.3900709219858156,6,141,classical,0.4
0.9010989010989011,18573,0.3900709219858156,6,141,peint,0.4
0.8989247311827957,18594,0.2231404958677686,9,242,classical,0.2
0.528,18594,0.2231404958677686,9,242,peint,0.2
0.9852941176470589,18603,0.27906976744186046,18,86,classical,0.3
0.8489208633093526,18603,0.27906976744186046,18,86,peint,0.3
0.8382352941176471,18610,0.2808988764044944,21,89,classical,0.3
0.5503355704697986,18610,0.2808988764044944,21,89,peint,0.3
0.9852941176470589,1868,0.38666666666666666,7,75,classical,0.4
0.8175182481751825,1868,0.38666666666666666,7,75,peint,0.4
1.0,18692,0.5641025641025641,0,39,classical,0.6
0.9743589743589743,18692,0.5641025641025641,0,39,peint,0.6
0.5962732919254657,18728,0.41237113402061853,15,97,classical,0.4
0.6436781609195402,18728,0.41237113402061853,15,97,peint,0.4
1.0,18762,0.6565217391304348,0,230,classical,0.7
1.0,18762,0.6565217391304348,0,230,peint,0.7
0.46808510638297873,18794,0.125,13,64,classical,0.1
0.24742268041237112,18794,0.125,13,64,peint,0.1
1.0,18801,0.4838709677419355,2,31,classical,0.5
0.9666666666666666,18801,0.4838709677419355,2,31,peint,0.5
0.32280701754385965,18805,0.1201923076923077,68,208,classical,0.1
0.23236514522821577,18805,0.1201923076923077,68,208,peint,0.1
0.9482758620689655,18864,0.4,2,60,classical,0.4
0.8739495798319327,18864,0.4,2,60,peint,0.4
1.0,18879,0.5,1,52,classical,0.5
0.96,18879,0.5,1,52,peint,0.5
1.0,18882,0.6301369863013698,0,73,classical,0.6
1.0,18882,0.6301369863013698,0,73,peint,0.6
1.0,1890,0.6857142857142857,0,70,classical,0.7
1.0,1890,0.6857142857142857,0,70,peint,0.7
0.0,18966,0.10833333333333334,23,120,classical,0.1
0.3602484472049689,18966,0.10833333333333334,23,120,peint,0.1
0.8936170212765957,19018,0.36486486486486486,2,74,classical,0.4
0.9115646258503401,19018,0.36486486486486486,2,74,peint,0.4
1.0,19041,0.47701149425287354,3,174,classical,0.5
0.9546827794561935,19041,0.47701149425287354,3,174,peint,0.5
0.7615658362989324,19064,0.1875,19,160,classical,0.2
0.5827338129496403,19064,0.1875,19,160,peint,0.2
0.6871310507674143,19123,0.3029045643153527,63,482,classical,0.3
0.7077326343381389,19123,0.3029045643153527,63,482,peint,0.3
1.0,19145,0.5819672131147541,0,122,classical,0.6
0.9090909090909091,19145,0.5819672131147541,0,122,peint,0.6
0.8867924528301887,19146,0.28125,11,64,classical,0.3
0.6016260162601625,19146,0.28125,11,64,peint,0.3
0.9323308270676692,19149,0.39848675914249687,64,793,classical,0.4
0.7720364741641337,19149,0.39848675914249687,64,793,peint,0.4
1.0,19153,0.65,0,40,classical,0.6
1.0,19153,0.65,0,40,peint,0.6
0.5900216919739697,19174,0.1872791519434629,56,283,classical,0.2
0.437956204379562,19174,0.1872791519434629,56,283,peint,0.2
0.537037037037037,1918,0.16101694915254236,6,118,classical,0.2
0.5454545454545455,1918,0.16101694915254236,6,118,peint,0.2
0.6948356807511737,19217,0.2711864406779661,10,118,classical,0.3
0.6666666666666666,19217,0.2711864406779661,10,118,peint,0.3
0.8326530612244898,1925,0.3546099290780142,19,141,classical,0.4
0.6848249027237355,1925,0.3546099290780142,19,141,peint,0.4
0.8338192419825073,19300,0.49206349206349204,18,189,classical,0.5
0.8048048048048049,19300,0.49206349206349204,18,189,peint,0.5
0.8601036269430052,19334,0.26851851851851855,11,108,classical,0.3
0.8080808080808082,19334,0.26851851851851855,11,108,peint,0.3
0.6731391585760518,19350,0.1504424778761062,83,226,classical,0.2
0.4981949458483755,19350,0.1504424778761062,83,226,peint,0.2
1.0,1942,0.7730496453900709,0,141,classical,0.8
0.9822064056939502,1942,0.7730496453900709,0,141,peint,0.8
0.3374340949033392,19479,0.09069212410501193,132,419,classical,0.1
0.17754569190600525,19479,0.09069212410501193,132,419,peint,0.1
0.49473684210526314,19482,0.20353982300884957,18,113,classical,0.2
0.5654450261780105,19482,0.20353982300884957,18,113,peint,0.2
0.7894736842105263,19493,0.15,2,40,classical,0.2
0.825,19493,0.15,2,40,peint,0.2
1.0,19495,0.29545454545454547,0,44,classical,0.3
1.0,19495,0.29545454545454547,0,44,peint,0.3
0.9478908188585607,19535,0.39712918660287083,7,209,classical,0.4
0.8446866485013624,19535,0.39712918660287083,7,209,peint,0.4
0.7486631016042781,1954,0.26,6,100,classical,0.3
0.7461139896373057,1954,0.26,6,100,peint,0.3
0.4457831325301205,19547,0.24786324786324787,31,117,classical,0.2
0.4432432432432433,19547,0.24786324786324787,31,117,peint,0.2
0.9893048128342246,19618,0.39378238341968913,6,193,classical,0.4
0.9487870619946093,19618,0.39378238341968913,6,193,peint,0.4
0.804270462633452,1962,0.17679558011049723,44,181,classical,0.2
0.5605095541401275,1962,0.17679558011049723,44,181,peint,0.2
0.608187134502924,19629,0.14285714285714285,9,98,classical,0.1
0.4216867469879518,19629,0.14285714285714285,9,98,peint,0.1
0.832258064516129,1964,0.6058823529411764,17,170,classical,0.6
0.8278145695364238,1964,0.6058823529411764,17,170,peint,0.6
1.0,19663,0.30985915492957744,0,71,classical,0.3
0.8873239436619719,19663,0.30985915492957744,0,71,peint,0.3
1.0,19675,0.6140350877192983,0,57,classical,0.6
1.0,19675,0.6140350877192983,0,57,peint,0.6
1.0,19709,0.41025641025641024,0,39,classical,0.4
0.5526315789473685,19709,0.41025641025641024,0,39,peint,0.4
0.9763779527559056,19766,0.6335877862595419,4,131,classical,0.6
0.9140625,19766,0.6335877862595419,4,131,peint,0.6
0.65,19768,0.18461538461538463,4,65,classical,0.2
0.6290322580645161,19768,0.18461538461538463,4,65,peint,0.2
0.2909090909090909,19817,0.10077519379844961,65,258,classical,0.1
0.24664879356568364,19817,0.10077519379844961,65,258,peint,0.1
0.8983050847457628,19820,0.44881889763779526,8,127,classical,0.4
0.8444444444444444,19820,0.44881889763779526,8,127,peint,0.4
0.47659574468085103,1983,0.17218543046357615,28,151,classical,0.2
0.32,1983,0.17218543046357615,28,151,peint,0.2
0.5748031496062992,19845,0.13333333333333333,75,195,classical,0.1
0.4736842105263159,19845,0.13333333333333333,75,195,peint,0.1
0.6208955223880597,19850,0.1971153846153846,38,208,classical,0.2
0.4712990936555892,19850,0.1971153846153846,38,208,peint,0.2
0.8690476190476191,19861,0.1590909090909091,5,88,classical,0.2
0.5405405405405406,19861,0.1590909090909091,5,88,peint,0.2
1.0,19874,0.7962962962962963,0,54,classical,0.8
1.0,19874,0.7962962962962963,0,54,peint,0.8
0.9741100323624595,19901,0.41904761904761906,6,315,classical,0.4
0.8666666666666667,19901,0.41904761904761906,6,315,peint,0.4
0.5234375,20013,0.17647058823529413,26,153,classical,0.2
0.4521739130434783,20013,0.17647058823529413,26,153,peint,0.2
0.7906976744186046,20047,0.5970149253731343,3,67,classical,0.6
0.7555555555555555,20047,0.5970149253731343,3,67,peint,0.6
0.78125,20050,0.6224489795918368,2,98,classical,0.6
0.751269035532995,20050,0.6224489795918368,2,98,peint,0.6
0.8636363636363636,20076,0.25547445255474455,27,137,classical,0.3
0.6861924686192469,20076,0.25547445255474455,27,137,peint,0.3
1.0,20087,0.2777777777777778,0,18,classical,0.3
0.65,20087,0.2777777777777778,0,18,peint,0.3
0.704119850187266,20098,0.2389937106918239,28,159,classical,0.2
0.5201465201465201,20098,0.2389937106918239,28,159,peint,0.2
0.7014925373134329,20104,0.2318840579710145,1,69,classical,0.2
0.7692307692307693,20104,0.2318840579710145,1,69,peint,0.2
1.0,20126,0.42105263157894735,0,57,classical,0.4
1.0,20126,0.42105263157894735,0,57,peint,0.4
0.5929648241206029,20143,0.22413793103448276,16,116,classical,0.2
0.48598130841121495,20143,0.22413793103448276,16,116,peint,0.2
0.7238605898123325,20161,0.17370892018779344,24,213,classical,0.2
0.3768844221105528,20161,0.17370892018779344,24,213,peint,0.2
0.5396825396825398,20177,0.18421052631578946,9,76,classical,0.2
0.45925925925925926,20177,0.18421052631578946,9,76,peint,0.2
1.0,20252,0.3076923076923077,0,65,classical,0.3
0.9037037037037037,20252,0.3076923076923077,0,65,peint,0.3
0.7904191616766467,20257,0.18478260869565216,9,92,classical,0.2
0.6225165562913907,20257,0.18478260869565216,9,92,peint,0.2
0.9418282548476455,20263,0.6019900497512438,21,201,classical,0.6
0.8760330578512396,20263,0.6019900497512438,21,201,peint,0.6
1.0,20267,0.23529411764705882,0,34,classical,0.2
0.7428571428571428,20267,0.23529411764705882,0,34,peint,0.2
1.0,20275,0.58,0,50,classical,0.6
1.0,20275,0.58,0,50,peint,0.6
1.0,20323,0.23469387755102042,36,98,classical,0.2
0.6956521739130435,20323,0.23469387755102042,36,98,peint,0.2
0.6926229508196722,20416,0.28222996515679444,48,287,classical,0.3
0.7123893805309736,20416,0.28222996515679444,48,287,peint,0.3
0.9553571428571429,20427,0.4473684210526316,2,114,classical,0.4
0.8465116279069768,20427,0.4473684210526316,2,114,peint,0.4
0.3921568627450981,20429,0.11006289308176101,125,318,classical,0.1
0.3368421052631579,20429,0.11006289308176101,125,318,peint,0.1
0.6835443037974683,2044,0.15517241379310345,43,116,classical,0.2
0.5733333333333333,2044,0.15517241379310345,43,116,peint,0.2
0.9087048832271761,20453,0.3770491803278688,8,244,classical,0.4
0.8771186440677965,20453,0.3770491803278688,8,244,peint,0.4
0.3866666666666667,20457,0.11361079865016872,309,889,classical,0.1
0.2992125984251969,20457,0.11361079865016872,309,889,peint,0.1
1.0,20460,0.29069767441860467,0,86,classical,0.3
0.6265060240963854,20460,0.29069767441860467,0,86,peint,0.3
0.9819494584837545,20536,0.5463917525773195,16,291,classical,0.5
0.909090909090909,20536,0.5463917525773195,16,291,peint,0.5
0.9482071713147411,20598,0.41353383458646614,8,133,classical,0.4
0.8399999999999999,20598,0.41353383458646614,8,133,peint,0.4
0.9206349206349206,20599,0.7365145228215768,47,482,classical,0.7
0.8858447488584476,20599,0.7365145228215768,47,482,peint,0.7
1.0,20635,0.6792452830188679,0,53,classical,0.7
0.9906542056074767,20635,0.6792452830188679,0,53,peint,0.7
1.0,2066,0.34285714285714286,4,70,classical,0.3
0.6615384615384616,2066,0.34285714285714286,4,70,peint,0.3
0.7728613569321534,20767,0.33695652173913043,15,184,classical,0.3
0.7522935779816514,20767,0.33695652173913043,15,184,peint,0.3
0.9315068493150684,20791,0.5877192982456141,4,114,classical,0.6
0.8365384615384617,20791,0.5877192982456141,4,114,peint,0.6
0.964346349745331,20813,0.34551495016611294,5,301,classical,0.3
0.9393939393939394,20813,0.34551495016611294,5,301,peint,0.3
0.763855421686747,20815,0.32964601769911506,37,452,classical,0.3
0.8352490421455939,20815,0.32964601769911506,37,452,peint,0.3
0.9416666666666667,2086,0.32575757575757575,12,132,classical,0.3
0.8524590163934426,2086,0.32575757575757575,12,132,peint,0.3
0.9287020109689215,20913,0.3286219081272085,7,283,classical,0.3
0.9250457038391225,20913,0.3286219081272085,7,283,peint,0.3
0.7208121827411167,20957,0.34579439252336447,7,107,classical,0.3
0.8415841584158417,20957,0.34579439252336447,7,107,peint,0.3
1.0,20961,0.618421052631579,0,76,classical,0.6
1.0,20961,0.618421052631579,0,76,peint,0.6
0.9282511210762332,20967,0.35344827586206895,9,232,classical,0.4
0.8318584070796461,20967,0.35344827586206895,9,232,peint,0.4
0.6515837104072398,2097,0.18382352941176472,18,136,classical,0.2
0.48717948717948717,2097,0.18382352941176472,18,136,peint,0.2
0.7428571428571428,20986,0.3953488372093023,17,86,classical,0.4
0.6842105263157895,20986,0.3953488372093023,17,86,peint,0.4
0.5602836879432624,210,0.17034700315457413,28,317,classical,0.2
0.5468750000000001,210,0.17034700315457413,28,317,peint,0.2
1.0,21031,0.7538461538461538,0,130,classical,0.8
0.9803921568627451,21031,0.7538461538461538,0,130,peint,0.8
0.9667896678966789,21038,0.3945578231292517,12,147,classical,0.4
0.8613138686131386,21038,0.3945578231292517,12,147,peint,0.4
0.8609271523178809,21048,0.2711864406779661,28,177,classical,0.3
0.760655737704918,21048,0.2711864406779661,28,177,peint,0.3
1.0,21058,0.24731182795698925,0,93,classical,0.2
0.6000000000000001,21058,0.24731182795698925,0,93,peint,0.2
0.92,21096,0.23529411764705882,1,51,classical,0.2
0.819047619047619,21096,0.23529411764705882,1,51,peint,0.2
0.8904847396768402,21107,0.2916666666666667,31,312,classical,0.3
0.667931688804554,21107,0.2916666666666667,31,312,peint,0.3
0.8743718592964824,21122,0.4847328244274809,63,262,classical,0.5
0.8818897637795277,21122,0.4847328244274809,63,262,peint,0.5
0.8778625954198472,21127,0.2857142857142857,0,133,classical,0.3
0.8787878787878788,21127,0.2857142857142857,0,133,peint,0.3
0.9781659388646288,21167,0.5550891920251836,266,953,classical,0.6
0.7466863033873343,21167,0.5550891920251836,266,953,peint,0.6
0.6988847583643123,2117,0.2616279069767442,38,172,classical,0.3
0.4200913242009132,2117,0.2616279069767442,38,172,peint,0.3
0.611111111111111,21195,0.2631578947368421,1,38,classical,0.3
0.6582278481012659,21195,0.2631578947368421,1,38,peint,0.3
0.8598484848484849,21220,0.36423841059602646,38,302,classical,0.4
0.7923809523809524,21220,0.36423841059602646,38,302,peint,0.4
1.0,21243,0.4246575342465753,0,73,classical,0.4
0.9931972789115647,21243,0.4246575342465753,0,73,peint,0.4
0.6357615894039734,21249,0.20754716981132076,24,106,classical,0.2
0.5802469135802469,21249,0.20754716981132076,24,106,peint,0.2
0.8478260869565218,21259,0.18471337579617833,70,157,classical,0.2
0.6519337016574586,21259,0.18471337579617833,70,157,peint,0.2
0.19417475728155337,21278,0.1506849315068493,47,146,classical,0.2
0.3384615384615385,21278,0.1506849315068493,47,146,peint,0.2
0.6122448979591837,21279,0.16666666666666666,17,114,classical,0.2
0.35802469135802467,21279,0.16666666666666666,17,114,peint,0.2
1.0,21290,0.6440677966101694,0,59,classical,0.6
1.0,21290,0.6440677966101694,0,59,peint,0.6
1.0,21308,0.7096774193548387,0,31,classical,0.7
1.0,21308,0.7096774193548387,0,31,peint,0.7
0.8467153284671534,21346,0.2631578947368421,7,76,classical,0.3
0.5571428571428572,21346,0.2631578947368421,7,76,peint,0.3
1.0,21409,0.782608695652174,0,23,classical,0.8
0.9361702127659574,21409,0.782608695652174,0,23,peint,0.8
1.0,21460,0.35365853658536583,0,82,classical,0.4
0.9202453987730062,21460,0.35365853658536583,0,82,peint,0.4
0.9055555555555556,21466,0.36097560975609755,33,205,classical,0.4
0.8920454545454546,21466,0.36097560975609755,33,205,peint,0.4
0.9721362229102167,21498,0.5449101796407185,6,167,classical,0.5
0.9069069069069069,21498,0.5449101796407185,6,167,peint,0.5
0.512396694214876,21499,0.16666666666666666,3,66,classical,0.2
0.3669724770642202,21499,0.16666666666666666,3,66,peint,0.2
0.860655737704918,21527,0.5572519083969466,9,131,classical,0.6
0.8398268398268398,21527,0.5572519083969466,9,131,peint,0.6
0.8467153284671534,21561,0.3911917098445596,45,386,classical,0.4
0.7855072463768116,21561,0.3911917098445596,45,386,peint,0.4
1.0,216,0.5818181818181818,0,55,classical,0.6
1.0,216,0.5818181818181818,0,55,peint,0.6
0.9278350515463918,21618,0.3211009174311927,13,109,classical,0.3
0.7058823529411765,21618,0.3211009174311927,13,109,peint,0.3
1.0,21624,0.47761194029850745,0,67,classical,0.5
1.0,21624,0.47761194029850745,0,67,peint,0.5
0.8898426323319027,21628,0.5702479338842975,10,363,classical,0.6
0.8079096045197739,21628,0.5702479338842975,10,363,peint,0.6
0.5984251968503937,21632,0.24050632911392406,11,79,classical,0.2
0.43548387096774194,21632,0.24050632911392406,11,79,peint,0.2
1.0,21667,0.45454545454545453,1,110,classical,0.5
0.9321266968325792,21667,0.45454545454545453,1,110,peint,0.5
1.0,21676,0.9772727272727273,0,44,classical,1.0
1.0,21676,0.9772727272727273,0,44,peint,1.0
0.6864406779661016,21686,0.2857142857142857,12,133,classical,0.3
0.7611336032388664,21686,0.2857142857142857,12,133,peint,0.3
